OBJECTID,ID,LENGTH,DIR,LINKNUM,ANODE,BNODE,LINKNAME,RIVERNAME,AMILE,BMILE,LENGTH1,LENGTH_SRC,SHAPE_SRC,LINKTYPE,CTRL_DEPTH,WATERWAY,GEO_CLASS,FUNC_CLASS,WTWY_TYPE,CHART_ID,NUM_PAIRS,WHO_MOD,DATE_MOD,HEADING,STATE,FIPS,FIPS2,NON_US,SE_ANNO_CAD_DATA,KEY_ID,WTWY_UNIQ,MIN_MEAS,MAX_MEAS,SHAPE_Length
5616,79705,1.154772,0,2961500,296170,296130,"LA QUINTA CH, TX",LA QUINTA CHANNEL,0,0,1.14999998,V,VR,VANDERBILT,45,7415,I,B,1,11309,3,R, ,E,TX,48,00, ,,2961500_7415-R1-1000,7415-R1-1000,0,1.19834049,0.0192053094077575
5617,54871,1.011252,0,2103000,210480,210450,"ALSEA BAY, OR",ALSEA BAY,0,0,1.00999999,V,VR,VANDERBILT,-1,7466,I,B,1,18580,2,R, ,W,OR,41,00, ,,2103000_7466-R3-1,7466-R3-1,0,0.7201482,0.0121066064031922
5618,47253,1.059056,0,875120,200630,56570,LOS ANGELES-LONG BEACH CA CHANNEL,EAST BASIN CHANNEL,0,0,1.05999994,V,DD,CORPS,45,4101,O,B,1, ,3,V A,01201997,S,CA,06,00, ,,875120_4101-R3-1,4101-R3-1,1.99707,5078.09725565,0.0188922529086079
5619,15463,8.422054,0,894000,57650,57670,"MAUI ISLAND, HI SPINE",AUAU CHANNEL,34,38,8.42000008,V,JR,CORPS,99,9256,O,D,5,0,2,V A,01201997,W,XX,99,00,PC,,894000_9256-R6-1000,9256-R6-1000,135.0883,143.5045,0.125851200964733
5620,82695,28.694815,0,255500,1820,1810,"SAN BERNARD R, TX",SAN BERNARD RIVER,31,0,28.69000053,V,DD,CORPS,9,2407,I,S,6, ,190,V,07061995,S,TX,48,00, ,,255500_2407-R1-1,2407-R1-1,0,28.30529858,0.446615420422123
5621,79728,0.237919,0,274420,1950,296300,"CORPUS CHRISTI SHIP CH, TX",CORPUS CHRISTI SHIP CHANNEL,0,0,0.23,V,DD,CORPS,47,2423,I,B,1,11309,2,V,11251996,E,TX,48,00, ,,274420_2423-R1-1000,2423-R1-1000,7.86214444,8.09216519,0.00386810152614479
5622,238691,0.208918,0,5610000,561100,561000,LOCK & DAM 4,KENTUCKY RIVER,65.1,64.9,0.2,V, ,LOCK,9,2334,I,S,12, ,2,V,07171998,N,KY,21,00, ,,5610000_2334-R1-1,2334-R1-1,65.02912,65.23466737,0.00335865714652504
5623,83506,5.377639,0,255400,1790,510231,"GIW-GALVESTON TO CORPUS CHRISTI, T",GULF INTRACOASTAL WATERWAY,396,400.3,5.38000011,V,DD,CORPS,12,6244,I,S,2, ,22,V,01061997,W,TX,48,00, ,,255400_6244-R1-1,6244-R1-1,40.2378224,45.52552651,0.0859010057005084
5624,45918,3.986314,0,2012600,201280,201290,"PACIFIC SPINE, CA",SANTA BARBARA CHANNEL,0,0,3.99000001,V,VR,VANDERBILT,-1,9250,O,D,4,18720,2,V A,01201997,E,XX,99,00,PC,,2012600_9250-R3-2,9250-R3-2,2.99945,6.79295,0.0687853547930106
5625,79097,0.530899,0,2960800,296070,296060,"NUECES BAY, TX",NUECES BAY,0,0,0.52999997,V,VR,VANDERBILT,-1,7422,I,B,1,11311,2,R, ,N,TX,48,00, ,,2960800_7422-R1-1001,7422-R1-1001,0,0.52578,0.00799345431798477
5626,47956,1.223547,0,874410,58510,200910,"ALAMITOS BAY, CA",ALAMITOS BAY,0,0,0.62,V,DD,CORPS,37,4443,I,B,8,18749,3,H,08261996,S,CA,06,00, ,,874410_4443-R3-1,4443-R3-1,4.00644,8403.98852213,0.0182436026728018
5627,45412,62.122078,0,863800,56230,56220,PACIFIC DEEP WATER SPINE ACCESS,PACIFIC DEEP WATER ACCESS,51,0,62.11999893,V,JR,CORPS,76,9236,O,D,5,18700,2,V A,01201997,W,XX,99,00,PC,,863800_9236-R3-21,9236-R3-21,0,94561.21491955,1.09700600486323
5628,64449,4.696653,0,831942,212600,212580,"DUNCAN BAY, B.C.",DUNCAN BAY,0,0,4.69999981,V,JR,CORPS,30,4980,I,B,1,18400,2,V A,01201997,W,XX,99,00,CD,,831942_4980-R3-1,4980-R3-1,8.00426,12.51041,0.0954014417008171
5629,73656,18.272053,0,803900,50500,50510,"FREDERICK SOUND, AK",FREDERICK SOUND,40,25,18.27000046,V,JR,CORPS,40,4784,I,B,1,0,2, , ,W,AK,02,00, ,,803900_4784-R5-1003,4784-R5-1003,0,18.01194424,0.430266685917408
5630,14875,39.85474,0,890300,57330,57320,"HONUAPO, HI",HONUAPO BAY,0,41,39.84999847,V,JR,CORPS,35,4418,O,D,5,0,2, , ,S,HI,15,00, ,,890300_4418-R6-1000,4418-R6-1000,0,39.33523847,0.572675619780734
5631,90552,11.380838,0,208800,1630,1660,"DOUBLE BAYOU, TX",GALVESTON BAY,0,0,11.38000011,V,JR,CORPS,10,2863,I,S,1,11326,3,V,01171995,E,TX,48,00, ,,208800_2863-R1-1000,2863-R1-1000,0,10.9270227,0.188766261235452
5632,228473,9.688168,0,203320,500060,302320,"TENNESSEE RIVER, TN, AL AND KY",TENNESSEE RIVER,470.9,461,9.68999958,V,DD,CORPS,9,2049,I,S,6, ,15,V,12261996,W,TN,47,00, ,,203320_2049-R1-1,2049-R1-1,449.13071044,458.65819781,0.157937142399484
5633,58300,49.59639,0,834200,53480,53470,PACIFIC DEEP WATER SPINE ACCESS,PACIFIC DEEP WATER ACCESS,41,0,49.59999847,V,JR,CORPS,76,9236,O,U,5,18500,2,V A,01201997,W,XX,99,00,PC,,834200_9236-R3-55,9236-R3-55,0,75329.9018409,1.05994282664719
5634,89030,0.053174,0,2944200,294410,294440,"HOUSTON SHIP CH, TX",HOUSTON SHIP CHANNEL ACCESS,0,0,0.05,V,DD,VANDERBILT,-1,7409,I,B,6,11329,2,V,11251996,S,TX,48,00, ,,2944200_7409-R1-1020,7409-R1-1020,0,0.17950114,0.00261251888063353
5635,62981,20.325247,0,840800,53860,53840,"PUGET SOUND SPINE, WA",PUGET SOUND,139,122,20.32999992,V,JR,CORPS,50,4715,I,B,3,18440,4, , ,N,WA,53,00, ,,840800_4715-R3-1,4715-R3-1,52.16458,72.19683,0.334210716472701
5636,16156,4.482179,0,896500,57860,57870,"KEWALO BASIN, HONOLULU, OAHU, HI",MAMALA BAY,0,41,4.48000002,V,JR,CORPS,17,4445,O,D,5,0,2, , ,S,HI,15,00, ,,896500_4445-R6-1000,4445-R6-1000,0,5.02017866,0.0741476029835224
5637,36611,8.507481,0,806200,50750,50740,"HOONAH HARBOR, AK",HOONAH HARBOR,5,0,8.51000023,V,DD,CORPS,16,4813,I,B,1,0,4,H,08301996,N,AK,02,00, ,,806200_4813-R5-1000,4813-R5-1000,0,8.4830401,0.149791493793927
5638,119117,0.381898,0,233800,1070,1050,"OUACHITA AND BLACK RVRS, AR AND LA",BLACK RIVER,58,55,0.38,V,DD,CORPS,9,2057,I,S,6, ,3,H,08141996,S,LA,22,00, ,,233800_2057-R1-1,2057-R1-1,40.4643963,40.82849453,0.00543076144399013
5639,113887,2.064081,0,257800,21020,21000,"GIW, MISS. R, LA-SABINE R, TX",GULF INTRACOASTAL WATERWAY,85.2,87.3,2.0999999,M,DD,CORPS,20,6242,I,S,2, ,7,W,03092010,W,LA,22,00, ,,257800_6242-R1-1,6242-R1-1,175.10478304,177.16023966,0.0338791776936151
5640,218340,15.497647,0,220679,300420,500361,MISSISSIPPI RIVER,MISSISSIPPI RIVER,359,343.3,15.69999981,V, ,CORPS,9,6080,I,S,6, ,17,V,12301996,S,IL,17,29, ,,220679_6080-R1-1,6080-R1-1,146.38254777,161.78924819,0.233436155127329
5641,147208,7.581571,0,311000,4140,4190,"GULF COUNTY CANAL, FLA",GULF COUNTY CANAL,7,0,7.57000017,V,DD,CORPS,12,2051,I,S,9,11360,5,H,09051996,S,FL,12,00, ,,311000_2051-R1-1,2051-R1-1,0,7.41791308,0.118173177820176
5642,65143,1.352284,0,2125400,212730,212720,"NAVY CHANNEL, BC",NAVY CHANNEL,0,0,1.35000002,V,VR,VANDERBILT,-1,7648,I,B,8,18400,2,V A,01201997,E,XX,99,00,CD,,2125400_7648-R3-1,7648-R3-1,0,2103.5589933,0.0263547898303185
5643,89959,0.170329,0,2941900,294170,294160,"MITCHELL BAY, TX",MITCHELL BAY,0,0,0.17,V,DD,VANDERBILT,-1,7419,I,B,1,11329,2,V,11251996,E,TX,48,00, ,,2941900_7419-R1-1004,7419-R1-1004,0,0.16343749,0.00283019641717828
5644,60044,1.737158,0,842600,54000,53990,"QUILLAYUTE RIVER, WA",QUILLAYUTE RIVER,2,0,1.74000001,V,DD,CORPS,34,4738,I,U,6,18480,11,H,08281996,S,WA,53,00, ,,842600_4738-R3-1,4738-R3-1,0,1.4720921,0.0255174398280564
5645,16220,36.322979,0,897800,58150,57850,"OAHU ISLAND, HI SPINE",KAIWI CHANNEL,104,124,36.31999969,V,DD,CORPS,99,9261,O,D,5,0,3,V A,01201997,S,XX,99,00,PC,,897800_9261-R6-1000,9261-R6-1000,0,36.1393,0.532937389446848
5646,89993,5.763862,0,243300,1620,2230,"CEDAR BAYOU, TX",CEDAR BAYOU,0,0,5.76000023,V,DD,CORPS,10,2401,I,S,1,11328,17,V,01051998,W,TX,48,00, ,,243300_2401-R1-1,2401-R1-1,0,5.90558299,0.096085189442764
5647,146497,4.421121,0,312200,4170,4290,GULF AT PANAMA CITY FLORIDA,GULF DEEP WATER ACCESS,0,0,4.42000008,V,JR,CORPS,10,2745,O,D,8,11360,2,V A,01201997,S,XX,99,00,GM,,312200_2745-R1-1000,2745-R1-1000,0,4.33949567,0.0686391274140333
5648,264928,25.281212,0,201800,190,90,"LITTLE KANAWHA RIVER, WV",LITTLE KANAWHA RIVER,49,0,25.28000069,V,DD,CORPS,9,2346,I,S,6, ,96,V,09191994,W,WV,54,00, ,,201800_2346-R1-1,2346-R1-1,0,24.75517179,0.4364396996263
5649,296032,0.24631,0,5050000,505100,505000,LOCK & DAM 6,ALLEGHENY RIVER,36.4,36.2,0.23999999,V, ,LOCK,9,6529,I,S,12, ,2,V,12181996,W,PA,42,00, ,,5050000_6529-R1-1,6529-R1-1,34.91295268,35.19079029,0.00406539420458982
5650,46018,10.748495,0,865666,201410,56400,"PACIFIC DEEP WATER SPINE ACCESS, C",SANTA BARBARA CHANNEL ACCESS,21.7,0,10.75,V,JR,CORPS,76,9236,O,D,5,18720,2,V A,01201997,W,XX,99,00,PC,,865666_9236-R3-15,9236-R3-15,0,10.1993,0.186990169669148
5651,79537,0.319145,0,2960500,296030,296020,"NUECES BAY, TX",NUECES BAY,0,0,0.31,V,VR,VANDERBILT,-1,7422,I,B,1,11311,3,R, ,N,TX,48,00, ,,2960500_7422-R1-1003,7422-R1-1003,0.47562,0.82870521,0.0056240498530888
5652,38897,31.696033,0,873800,58450,56730,"PACIFIC DEEP WATER SPINE ACCESS, C",GULF OF SANTA CATALINA,51,0,31.70000076,V,JR,CORPS,76,9236,O,D,5,18740,2,V A,01201997,S,XX,99,00,PC,,873800_9236-R3-5,9236-R3-5,0,49864.2720752,0.501362127109756
5653,37173,42.400845,0,811400,50670,50550,"CHATHAM STRAIT, AK",CHATHAM STRAIT,80,35,42.40000153,V,DD,CORPS,40,4788,I,B,1,0,5,H,08301996,S,AK,02,00, ,,811400_4788-R5-1001,4788-R5-1001,0,42.34495806,0.655190688416104
5654,375053,7.063118,0,299000,7820,7790,SAN JUAN DEEP WATER LOOP,VIEQUES PASSAGE,256,249,7.05999994,V,JR,CORPS,99,9159,O,D,5,0,2,V A,01201997,E,PR,72,00, ,,299000_9159-R7-1000,9159-R7-1000,126.3148135,132.2016,0.0879380290905999
5655,200227,0.254942,0,220018,500620,500611,MISSISSIPPI RIVER,MISSISSIPPI RIVER,853.8,853.4,0.47999999,V, ,CORPS,9,6080,I,S,6, ,3,V,12311996,S,MN,27,00, ,,220018_6080-R1-1,6080-R1-1,649.20230743,649.42502333,0.00460204994571826
5656,228538,27.691824,0,203319,330,500061,"TENNESSEE RIVER, TN, AL AND KY",TENNESSEE RIVER,499,471.1,27.69000053,V, ,CORPS,9,2049,I,S,6, ,27,V,12261996,W,TN,47,00, ,,203319_2049-R1-1,2049-R1-1,458.89008197,487.37971284,0.45569948363295
5657,41541,0.307405,0,859250,203110,203100,"SUISON PT. REACH, CA",CARQUINEZ STRAIT,5.4,5,0.30000001,V,JR,CORPS,45,4360,I,B,1,18656,2,R, ,W,CA,06,00, ,,859250_4360-R3-1,4360-R3-1,5.03949,5.32981,0.00558488103004401
5658,59482,2.83845,0,843720,455000,54090,"GRAYS HBR AND CHEHAILS R, WA",CHEHALIS RIVER,3,0,2.83999991,V,DD,CORPS,30,4702,I,S,6, ,6,V,02161998,W,WA,53,00, ,,843720_4702-R3-1,4702-R3-1,17.07558,19.8752437,0.0526009924530664
5659,88992,0.089954,0,2944900,294470,294460,"HOUSTON SHIP CH, TX",HOUSTON SHIP CHANNEL ACCESS,0,0,0.08,V,VR,VANDERBILT,-1,7409,I,B,6,11329,2,R, ,N,TX,48,00, ,,2944900_7409-R1-1021,7409-R1-1021,0.31094,0.40089341,0.00130600038361403
5660,62429,7.221085,0,840975,213020,213040,"PUGET SOUND SPINE, WA",PUGET SOUND,0,0,7.21999979,V,JR,CORPS,50,4715,I,B,3,18440,4,V,02081995,S,WA,53,00, ,,840975_4715-R3-1,4715-R3-1,76.58438,83.72848,0.115606601493539
5661,47295,1.264735,0,875114,56600,303210,LOS ANGELES-LONG BEACH CA CH,CERRITOS CHANNEL,3,1,1.25999999,V,DN,CORPS,50,4101,I,B,8,18749,2,H,02071997,W,CA,06,00, ,,875114_4101-R3-1,4101-R3-1,0,1.20644,0.021632334093755
5662,14760,13.4821,0,899900,58120,58110,KII LANDING NIIHAU,PACIFIC DEEP WATER ACCESS,0,41,13.47999954,V,JR,CORPS,35,4491,O,D,5,0,2,J,07311994,E,HI,15,00, ,,899900_4491-R6-1000,4491-R6-1000,0,13.32486343,0.200572040752784
5663,189862,0.340753,0,5008900,500891,500890,ROBERT S. KERR LOCK & DAM & RES,ARKANSAS RIVER,336.3,336.1,0.27000001,V, ,LOCK,9,6101,I,S,12, ,2,V,09151998,E,OK,40,00, ,,5008900_6101-R1-1,6101-R1-1,305.47044671,305.7938793,0.00580393652034638
5664,139594,6.935277,0,307700,3800,3790,"FLY CREEK (FAIRHOPE), AL",MOBILE BAY,2,0,6.75,V,JR,CORPS,6,2193,I,S,1,0,2,W,05292012,W,AL,01,00, ,,307700_2193-R1-1000,2193-R1-1000,0,6.63525574,0.116307019731847
5665,78425,0.183989,0,266944,295550,295570,"CORPUS CHRISTI SHIP CH, TX",CORPUS CHRISTI SHIP CHANNEL,26.6,26.4,0.18000001,V,DD,CORPS,45,2423,I,B,1,11311,2,V,11251996,E,TX,48,00, ,,266944_2423-R1-1000,2423-R1-1000,22.34197858,22.51743,0.00289951303810951
5666,210760,19.594439,0,230100,700,690,"WOLF RIVER, TN (INC IN PT OF MEMPHI",WOLF RIVER,19,0,18.92000008,V,DD,CORPS,9,2292,I,S,6, ,66,V,12061994,W,TN,47,00, ,,230100_2292-R1-1,2292-R1-1,0,18.76479172,0.320851194943468
5667,65088,4.342725,0,2123900,212770,212760,"TRINCOMALI CHANNEL, BC",TRINCOMALI CHANNEL,0,0,4.34000015,V,VR,VANDERBILT,-1,7678,I,B,8,18400,2,V A,01201997,S,XX,99,00,CD,,2123900_7678-R3-1,7678-R3-1,15.2029,31326.31994101,0.076029807312674
5668,203103,127.497253,0,230820,302410,302420,"WHITE RIVER, AR BELOW BATESVILLE AR",WHITE RIVER,0,0,127.5,V,DD,CORPS,8,2290,I,S,6, ,439,H,10111996,S,AR,05,00, ,,230820_2290-R1-1,2290-R1-1,39.69276434,163.12995049,2.02524070338473
5669,88352,0.708389,0,2912500,291210,291220,"CLEAR CREEK, TX",CLEAR LAKE,0,0,0.69999999,V,VR,VANDERBILT,-1,2014,I,S,1,11326,2,R, ,N,TX,48,00, ,,2912500_2014-R1-1005,2014-R1-1005,0,0.70509175,0.0103115491902184
5670,65670,3.289717,0,2129000,212400,212390,"WEST SOUND, ORCAS I, WA",WEST SOUND,0,0,3.28999996,V,VR,VANDERBILT,-1,7682,I,B,1,18400,2,R, ,S,WA,53,00, ,,2129000_7682-R3-1,7682-R3-1,0,5249.98719027,0.0521856375748151
5671,218654,0.22579,0,5006300,500631,500630,LAGRANGE LOCK & DAM,ILLINOIS RIVER,80.3,80.1,0.22,V, ,LOCK,9,7701,I,S,12, ,2,V,09151998,S,IL,17,00, ,,5006300_7701-R1-1,7701-R1-1,77.65611725,77.87773234,0.00327440752559579
5672,62959,3.638091,0,2134100,53850,213090,"PORT WHITE, WA",RICH PASSAGE,0,0,3.6400001,V,DD,VANDERBILT,50,4721,I,B,8,18440,4,H,08291996,W,WA,53,00, ,,2134100_4721-R3-1,4721-R3-1,0,3.54815,0.0646668721524128
5673,39985,5.984823,0,857900,55680,55640,"BAY TON-MILES, SAN FRAN., CA",SAN FRANCISCO BAY,30,25,5.98000002,V,JR,CORPS,30,4301,I,B,1,18651,4,V,06161998,W,CA,06,00, ,,857900_4301-R3-1,4301-R3-1,30.54101,36.31372,0.101064091102271
5674,129401,1.356711,0,303200,3330,3320,"GIW, MOBILE B,AL-N. ORLEANS, LA",GULF INTRACOASTAL WATERWAY,16,14,1.36000001,V,JR,CORPS,36,6241,I,B,2,11369,2,V A,02071997,W,LA,22,00, ,,303200_6241-R1-1,6241-R1-1,19.77141951,21.07758686,0.022508759676144
5675,65118,4.050249,0,2124800,212670,212660,"SWANSON CHANNEL, BC",SWANSON CHANNEL,0,0,4.05000019,V,VR,VANDERBILT,-1,7676,I,B,8,18400,2,V A,01201997,E,XX,99,00,CD,,2124800_7676-R3-2,7676-R3-2,5.34169,14933.47869721,0.0758804482004526
5676,375009,10.956881,0,298500,7750,7760,"ARROYO HARBOR, PR",ARROYO HARBOR,11,0,10.96000004,V,JR,CORPS,17,2149,I,D,1,0,2,V A,01201997,W,PR,72,00, ,,298500_2149-R7-1000,2149-R7-1000,0,8.51823461,0.123860594999997
5677,80496,0.963276,0,313100,1890,2620,"OPEN WATER VIA GUADALUPE RIVER, TX",SAN ANTONIO RIVER,0,0,0.95999998,V,JR,CORPS,17,2811,I,S,1,0,2, , ,S,TX,48,00, ,,313100_2811-R1-1000,2811-R1-1000,0,0.94781738,0.0148292518980185
5678,88139,0.330918,0,243056,294630,294590,"HOUSTON SHIP CH, TX",HOUSTON SHIP CHANNEL,43.65,43.3,0.33000001,V,DD,CORPS,45,2012,I,B,6,11329,2,V,01021998,E,TX,48,00, ,,243056_2012-R1-1,2012-R1-1,7.41198371,7.73330826,0.00546411672373418
5679,87551,0.123642,0,2948100,294810,294790,"HOUSTON SHIP CH, TX",HOUSTON SHIP CHANNEL ACCESS,0,0,0.12,V,VR,VANDERBILT,-1,7409,I,B,6,11329,2,R, ,W,TX,48,00, ,,2948100_7409-R1-1004,7409-R1-1004,0,0.1123218,0.00194241772396097
5680,45529,14.279568,0,864300,56250,56280,"PACIFIC SPINE, CA",SANTA BARBARA CHANNEL,4224,4208,14.27999973,V,JR,CORPS,99,9250,O,D,4,18720,2,V A,01201997,E,XX,99,00,PC,,864300_9250-R3-3,9250-R3-3,185.3024,198.88534,0.246866183331837
5681,15406,18.307676,0,878500,58350,58130,"KAUMALAPAU HARBOR, LANAI, HI",KAUMALAPAU HARBOR,0,41,18.30999947,V,JR,CORPS,16,4465,I,D,1,0,3,R, ,S,HI,15,00, ,,878500_4465-R6-1000,4465-R6-1000,0,18.21289847,0.266253258942014
5682,38309,61.511784,0,847900,51640,52910,"FLAXMAN ISLAND,AK",FLAXMAN ISLAND,0,90,61.50999832,V,CM,CORPS,40,4529,O,B,3,0,2,W,06102004,N,AK,02,00, ,,847900_4529-R5-1000,4529-R5-1000,0,62.51539049,1.18948632068141
5683,114132,2.938645,0,268100,2210,2250,"WTWY FR IW TO BAYOU DULAC,LA",BAYOU GRANDE CAILLOU,19,13,2.94000006,V,DD,CORPS,10,2073,I,B,6, ,17,V,03231995,N,LA,22,00, ,,268100_2073-R1-1,2073-R1-1,0,2.78784,0.0424920256263422
5684,78283,0.052627,0,2953600,295300,295310,"CORPUS CHRISTI, TX",CORPUS CHRISTI SHIP CHANNEL ACCESS,0,0,0.05,V,VR,VANDERBILT,-1,2414,I,B,1,11311,2,R, ,W,TX,48,00, ,,2953600_2414-R1-1037,2414-R1-1037,0,0.05165841,0.000816885732506858
5685,120313,42.537945,0,233900,1080,1070,"TENSAS RIVER AND BAYOU MACON, LA",TENSAS RIVER,46,0,42.54000092,V,DD,CORPS,2,2275,I,S,6, ,114,V,08102001,S,LA,22,00, ,,233900_2275-R1-1,2275-R1-1,0,42.15586327,0.663455269458371
5686,31557,47.30901,0,824900,52390,52380,"CHENA RIVER (FAIRBANKS), AK",CHENA RIVER,47.31,0,47.31000137,V,JR,CORPS,7,4843,I,S,6,0,167,W,08112015,W,AK,02,00, ,,824900_4843-R5-1,4843-R5-1,0,47.90406403,1.17421868172886
5687,216885,9.933141,0,221910,500280,300620,MISSISSIPPI RIVER,MISSISSIPPI RIVER,185.4,175,10.43999958,V,DD,CORPS,9,6079,I,S,6, ,12,V A,01201997,S,IL,17,29, ,,221910_6079-R1-1,6079-R1-1,174.91686667,184.90136131,0.155931690656939
5688,128494,6.211476,0,273000,510340,1360,"GIW, MISS. R,LA-SABINE R, TX",GULF INTRACOASTAL WATERWAY,0.4,7,6.21000004,V,DD,CORPS,12,6242,I,S,2,11369,8,H,08141996,S,LA,22,00, ,,273000_6242-R1-1,6242-R1-1,254.17202076,260.37436418,0.0920257070673202
5689,241471,21.477715,0,220629,300360,500471,MISSISSIPPI RIVER,MISSISSIPPI RIVER,605,583.1,21.64999962,V, ,CORPS,9,6080,I,S,6, ,23,V,12301996,S,IA,19,55, ,,220629_6080-R1-1,6080-R1-1,384.86728192,407.01278891,0.410253402379259
5690,269611,11.15096,0,200500,509000,30,"MONONGAHELA RIVER, PA AND WV",MONONGAHELA RIVER,11.1,0,11.27000046,V,DD,CORPS,9,2077,I,S,6, ,15,V,12181996,W,PA,42,00, ,,200500_2077-R1-1,2077-R1-1,0,10.90864624,0.194706335500397
5691,80536,0.957623,0,2966500,296560,296570,"GUADALUPE BAY, TX",GUADALUPE BAY,0,0,0.94999999,V,DD,VANDERBILT,-1,7478,I,S,1,11315,4,H,08121996,E,TX,48,00, ,,2966500_7478-R1-1,7478-R1-1,0,0.92326323,0.0148990773097388
5692,139531,6.882212,0,316400,11130,3790,MOBILE BAY CHANNEL,MOBILE BAY,3,10,6.88000011,V,JR,CORPS,45,2000,I,B,1,11376,4,V,06181998,S,AL,01,00, ,,316400_2000-R1-1000,2000-R1-1000,0,6.87871977,0.100003177991072
5693,57666,9.979361,0,846710,54420,302330,COLUMBIA & LWR WILLAMETTE R BLW VAN,COLUMBIA RIVER,88,74,9.97999954,V,DN,CORPS,40,8604,I,B,6,18524,10,V A,01201997,N,OR,41,53, ,,846710_8604-R3-1,8604-R3-1,67.54143031,77.51122968,0.156965404513087
5694,86156,17.279566,0,2970200,296890,296910,GULF DEEP WATER SPINE ACCESS,GULF DEEP WATER ACCESS,0,0,17.28000069,V,VR,VANDERBILT,-1,9151,O,D,4,11323,3,V A,01201997,S,XX,99,00,GM,,2970200_9151-R1-1014,9151-R1-1014,0,16.94885926,0.268716784944909
5695,47281,0.847632,0,2006010,200790,303200,"EAST BASIN-LOS ANGELES, CA",CONSOLIDATED SLIP,0,0,0.83999997,V,DD,VANDERBILT,45,7552,I,B,1,18749,4,H,02071997,S,CA,06,00, ,,2006010_7552-R3-1,7552-R3-1,0.66698,2405.88786349,0.0134483195512745
5696,81309,2.645872,0,266120,296640,296630,"MATAGORDA SHIP CH, TX",LAVACA BAY,41.1,37.7,2.6500001,V,JR,CORPS,36,2410,I,B,1,11316,3,V A,03281996,E,TX,48,00, ,,266120_2410-R1-1001,2410-R1-1001,1.04710998,3.69199133,0.0386095846154196
5697,133871,3.877499,0,306700,3540,3680,"GULF AT BILOXI HBR, MS",MISSISSIPPI SOUND,0,0,3.88000011,V,JR,CORPS,14,2753,I,U,1,0,2, , ,E,MS,28,00, ,,306700_2753-R1-1000,2753-R1-1000,0,3.7945248,0.0607993678304521
5698,88222,1.329759,0,239900,12800,294460,"HOUSTON SHIP CH, TX",HOUSTON SHIP CHANNEL,41.7,40.3,1.33000004,V,JR,CORPS,45,2012,I,B,6,11329,4,V,09222004,E,TX,48,00, ,,239900_2012-R1-1,2012-R1-1,4.60037999,5.95675011,0.0222024552250768
5699,295947,3.214722,0,200232,504000,300850,"ALLEGHENY RIVER, PA IMPRVD PORTION",ALLEGHENY RIVER,30.3,27.2,3.31999993,V, ,CORPS,9,6529,I,S,6, ,8,V,12171996,W,PA,42,00, ,,200232_6529-R1-1,6529-R1-1,26.23259464,29.33913834,0.0523049088173312
5700,39088,12.777714,0,862800,56100,56130,"PACIFIC SPINE, CA",PACIFIC DEEP WATER SPINE,4436,4420,12.77999973,V,JR,CORPS,99,9250,O,D,5,18680,2,V A,01201997,S,XX,99,00,PC,,862800_9250-R3-4,9250-R3-4,197.46785,210.13305,0.193140996985118
5701,150215,4.716369,0,314500,4480,4470,"PANACEA, FLA",APALACHEE BAY,5,0,4.71999979,V,DD,CORPS,8,2181,I,S,1, ,7,V,10101995,S,FL,12,00, ,,314500_2181-R1-1000,2181-R1-1000,0,4.96752423,0.0785784315584225
5702,30740,17.369074,0,814800,51380,51360,"ANCHORAGE, AK",COOK INLET,18,0,17.37000084,V,JR,CORPS,35,4820,I,B,1,0,2, , ,W,AK,02,00, ,,814800_4820-R5-1000,4820-R5-1000,0,17.53667463,0.503645259292448
5703,102475,54.180252,0,234019,500960,500951,"OUACHITA AND BLACK RIVERS, AR & LA",OUACHITA RIVER,281.6,226.9,54.18000031,V,DD,CORPS,9,2057,I,S,6, ,289,W,08102001,S,AR,05,00, ,,234019_2057-R1-1,2057-R1-1,221.18151,275.87693,0.895423112353846
5704,133515,0.180468,0,5000200,500020,500021,PEARL RIVER L&D,WEST PEARL RIVER,40.8,41,0.18000001,V, ,LOCK,7,2210,I,S,12, ,2,V,09151998,S,LA,22,00, ,,5000200_2210-R1-1,2210-R1-1,47.11789434,47.30052,0.00268130682074666
5705,105763,1.65512,0,272000,2480,2490,"MISS R,N ORLEANS, LA HEAD OF PASSES",MISSISSIPPI RIVER,3.2,1.5,1.65999997,V,JR,CORPS,45,6032,I,B,6,11361,2,R, ,S,LA,22,00, ,,272000_6032-R1-1,6032-R1-1,0.73522768,2.37654636,0.024552950727786
5706,112640,27.620308,0,233400,1030,1020,"RED RIVER BELOW FULTON, AR",RED RIVER,34.3,7.3,27,M,DD,CORPS,9,2056,I,S,6, ,49,V,03112010,S,LA,22,00, ,,233400_2056-R1-1,2056-R1-1,0,27.18303002,0.43425399660332
5707,79614,0.688932,0,2962200,296100,296090,"LA QUINTA CH, TX",LA QUINTA CHANNEL,0,0,0.68000001,V,DD,VANDERBILT,-1,7415,I,B,1,11309,3,H,08121996,E,TX,48,00, ,,2962200_7415-R1-1000,7415-R1-1000,4.82716475,5.48459726,0.0107417885415965
5708,76355,18.868608,0,851800,54740,54730,"PRIEST RIVER, ID",PRIEST RIVER,0,0,18.87000084,V,DD,CORPS,-1,4760,I,S,6, ,11,H,08281996,N,ID,16,00, ,,851800_4760-R3-1,4760-R3-1,0,20.87450848,0.355714453694683
